source.table,budget.type,deflator.type,pay.category,pay.type,FY,amount
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1967,16391000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1967,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1967,24802000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1967,89000000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1967,180750000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1968,10578000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1968,15264000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1968,2095000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1968,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1968,4595000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1968,14296000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1968,30437000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1968,98307000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1968,201248000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1968,18150000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1968,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1968,28657000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1968,101758000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1968,203215000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1969,11301000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1969,16699000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1969,2444000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1969,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1969,4675000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1969,12119000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1969,30548000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1969,98764000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1969,203904000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1969,20101000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1969,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1969,28261000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1969,86966000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1969,198566000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1970,12204000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1970,18638000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1970,2849000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1970,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1970,4393000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1970,11400000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1970,27586000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1970,95527000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1970,198058000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1970,21798000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1970,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1970,25550000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1970,79065000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1970,172783000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1971,12504000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1971,18676000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1971,3386000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1971,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1971,3956000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1971,10918000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1971,25032000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1971,90075000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1971,183528000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1971,23415000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1971,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1971,22012000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1971,71590000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1971,149687000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1972,13222000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1972,19762000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1972,3885000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1972,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1972,3274000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1972,11114000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1972,23820000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1972,87977000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1972,166776000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1972,25189000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1972,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1972,17543000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1972,71388000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1972,136027000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1973,13574000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1973,20494000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1973,4390000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1973,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1973,2752000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1973,9314000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1973,22699000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1973,85150000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1973,153993000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1973,26834000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1973,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1973,14158000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1973,59231000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1973,124596000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1974,14137000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1974,21013000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1974,5128000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1974,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1974,2715000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1974,11517000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1974,23041000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1974,81443000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1974,147937000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1974,28581000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1974,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1974,13187000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1974,64370000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1974,118744000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1975,15334000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1975,21573000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1975,6242000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1975,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1975,3395000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1975,14043000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1975,24314000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1975,81722000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1975,142587000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1975,30492000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1975,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1975,14334000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1975,67969000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1975,110683000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1976,16418000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1976,21885000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1976,7296000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1976,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1976,3178000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1976,14316000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1976,24798000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1976,80904000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1976,137426000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1976,32097000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1976,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1976,12483000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1976,63970000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1976,105032000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1977,17549000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1977,22598000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1977,8216000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1977,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1977,3117000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1977,16581000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1977,27495000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1977,79511000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1977,134370000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1977,34127000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1977,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1977,11316000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1977,68340000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1977,107860000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1978,18854000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1978,23815000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1978,9171000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1978,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1978,3260000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1978,17989000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1978,29953000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1978,79085000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1978,132395000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1978,35432000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1978,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1978,11050000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1978,68555000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1978,109577000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1979,20494000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1979,25084000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1979,10279000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1979,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1979,3323000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1979,18413000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1979,37420000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1979,81175000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1979,131738000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1979,36681000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1979,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1979,10325000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1979,65070000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1979,126099000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1980,22262000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1980,26854000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1980,11920000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1980,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1980,3988000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1980,24543000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1980,43274000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1980,82537000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1980,131636000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1980,37950000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1980,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1980,11202000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1980,67999000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1980,131052000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1981,23775000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1981,31067000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1981,13729000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1981,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1981,5341000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1981,31010000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1981,51231000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1981,81055000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1981,133557000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1981,39305000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1981,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1981,13566000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1981,76828000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1981,139885000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1982,26065000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1982,36930000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1982,14938000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1982,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1982,5411000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1982,38946000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1982,62230000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1982,86596000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1982,136571000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1982,40130000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1982,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1982,12771000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1982,89181000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1982,153035000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1983,27762000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1983,39090000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1983,15945000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1983,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1983,6433000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1983,39680000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1983,76131000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1983,87479000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1983,138283000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1983,40490000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1983,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1983,14600000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1983,90588000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1983,175691000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1984,29452000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1984,41367000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1984,16471000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1984,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1984,6288000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1984,40168000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1984,87060000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1984,89177000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1984,139577000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1984,40450000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1984,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1984,13749000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1984,91798000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1984,190427000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1985,31404000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1985,43967000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1985,17072000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1985,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1985,6804000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1985,46113000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1985,100010000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1985,91958000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1985,141024000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1985,41698000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1985,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1985,14387000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1985,103300000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1985,211576000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1986,32161000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1986,46220000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1986,17415000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1986,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1986,7877000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1986,50098000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1986,111865000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1986,92174000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1986,142129000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1986,41776000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1986,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1986,16202000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1986,111159000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1986,230219000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1987,34095000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1987,47713000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1987,18241000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1987,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1987,6066000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1987,49708000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1987,118185000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1987,91995000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1987,143516000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1987,42275000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1987,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1987,12149000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1987,109059000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1987,236845000000
