source.table,budget.type,deflator.type,pay.category,pay.type,FY,amount
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1972,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1973,13574000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1973,20494000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1973,4390000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1973,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1973,2752000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1973,9314000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1973,22699000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1973,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1973,83316000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1973,149799000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1973,26620000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1973,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1973,14045000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1973,60156000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1973,123602000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1973,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1974,14137000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1974,21013000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1974,5128000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1974,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1974,2715000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1974,11517000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1974,23041000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1974,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1974,79690000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1974,143908000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1974,28353000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1974,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1974,13082000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1974,65205000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1974,117797000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1974,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1975,15334000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1975,21573000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1975,6242000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1975,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1975,3395000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1975,14043000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1975,24314000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1975,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1975,79962000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1975,138703000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1975,30249000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1975,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1975,14219000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1975,69257000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1975,109800000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1975,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1976,16418000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1976,21885000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1976,7296000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1976,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1976,3178000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1976,14316000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1976,24798000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1976,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1976,79162000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1976,133683000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1976,31842000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1976,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1976,12384000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1976,65048000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1976,104194000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1976,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1977,17549000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1977,22598000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1977,8216000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1977,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1977,3117000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1977,16581000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1977,27495000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1977,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1977,77800000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1977,130710000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1977,33855000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1977,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1977,11225000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1977,69428000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1977,107000000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1977,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1978,18854000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1978,23815000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1978,9171000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1978,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1978,3260000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1978,17989000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1978,29953000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1978,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1978,77383000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1978,128788000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1978,35150000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1978,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1978,10962000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1978,69528000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1978,108703000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1978,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1979,20494000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1979,25084000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1979,10279000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1979,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1979,3323000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1979,18413000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1979,37420000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1979,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1979,79428000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1979,128149000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1979,36388000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1979,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1979,10243000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1979,66270000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1979,125093000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1979,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1980,22262000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1980,26854000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1980,11920000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1980,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1980,3988000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1980,24543000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1980,43274000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1980,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1980,80761000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1980,128050000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1980,37647000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1980,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1980,11113000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1980,69098000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1980,130029000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1980,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1981,23775000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1981,31067000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1981,13729000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1981,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1981,5341000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1981,31010000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1981,51231000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1981,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1981,79311000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1981,129918000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1981,38992000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1981,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1981,13458000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1981,77920000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1981,138788000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1981,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1982,26065000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1982,36930000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1982,14938000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1982,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1982,5411000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1982,38946000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1982,62230000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1982,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1982,84732000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1982,132851000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1982,39810000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1982,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1982,12669000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1982,90218000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1982,151839000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1982,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1983,27762000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1983,39090000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1983,15945000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1983,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1983,6433000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1983,39680000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1983,76131000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1983,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1983,85596000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1983,134515000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1983,40167000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1983,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1983,14484000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1983,91589000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1983,174302000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1983,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1984,29452000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1984,41367000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1984,16471000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1984,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1984,6288000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1984,40168000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1984,87060000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1984,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1984,87258000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1984,135775000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1984,40127000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1984,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1984,13639000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1984,92810000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1984,188937000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1984,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1985,31404000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1985,43967000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1985,17072000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1985,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1985,6804000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1985,46113000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1985,100010000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1985,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1985,89979000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1985,137182000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1985,40562000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1985,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1985,14272000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1985,104247000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1985,209916000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1985,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1986,32161000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1986,46220000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1986,17415000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1986,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1986,7877000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1986,50098000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1986,111865000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1986,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1986,90190000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1986,138257000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1986,40638000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1986,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1986,16073000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1986,112025000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1986,228405000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1986,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1987,34095000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1987,47713000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1987,18241000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1987,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1987,6066000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1987,49708000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1987,118185000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1987,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1987,90015000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1987,139606000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1987,41123000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1987,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1987,12052000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1987,109949000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1987,234978000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1987,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1988,35851000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1988,49494000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1988,18265000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1988,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1988,8578000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1988,53506000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1988,116242000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1988,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1988,89003000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1988,138016000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1988,40487000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1988,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1988,16548000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1988,115925000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1988,224454000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1988,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1989,37612000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1989,50920000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1989,18466000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1989,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1989,11290000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1989,54365000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1989,122227000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1989,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1989,87865000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1989,137035000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1989,40145000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1989,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1989,20902000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1989,114325000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1989,226490000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1989,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,civilian.pay,pay,1990,39806000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.pay,pay,1990,52844000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,military.retired.pay.accrual,pay,1990,16248000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,medicare.eligible.retired.health.fund.contributions,non.pay,1990,0
tbl.6.12.BA.by.Pay.Category,Outlays,current,other.military.personnel,non.pay,1990,6531000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.operations,non.pay,1990,52695000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,non.pay.investment,non.pay,1990,121632000000
tbl.6.12.BA.by.Pay.Category,Outlays,current,OCO.place.holder,other,1990,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,civilian.pay,pay,1990,88637000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.pay,pay,1990,134848000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,military.retired.pay.accrual,pay,1990,39632000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1990,0
tbl.6.12.BA.by.Pay.Category,Outlays,constant,other.military.personnel,non.pay,1990,11614000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.operations,non.pay,1990,108395000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,non.pay.investment,non.pay,1990,216496000000
tbl.6.12.BA.by.Pay.Category,Outlays,constant,OCO.place.holder,other,1990,0
