Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Air.Force,Family Housing  .............................................................................................,1955,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1955,current,500000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1955,current,-116000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1956,constant,66127000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1956,constant,45659000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1956,constant,45346000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1956,constant,16536000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1956,constant,6176000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1956,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1956,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1956,constant,-1041000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1956,current,3794000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1956,current,3708000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1956,current,5183000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1956,current,2062000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1956,current,761000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1956,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1956,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1956,current,-134000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1957,constant,66917000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1957,constant,46464000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1957,constant,49076000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1957,constant,22175000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1957,constant,9558000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1957,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1957,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1957,constant,-801000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1957,current,3829000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1957,current,3881000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1957,current,5822000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1957,current,2906000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1957,current,1240000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1957,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1957,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1957,current,-111000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1958,constant,64805000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1958,constant,47814000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1958,constant,47024000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1958,constant,18638000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1958,constant,10997000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1958,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1958,constant,535000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1958,constant,507000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1958,current,3907000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1958,current,4183000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1958,current,5660000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1958,current,2460000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1958,current,1447000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1958,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1958,current,75000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1958,current,71000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1959,constant,63085000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1959,constant,47328000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1959,constant,59065000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1959,constant,18240000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1959,constant,6213000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1959,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1959,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1959,constant,502000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1959,current,4044000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1959,current,4267000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1959,current,7256000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1959,current,2429000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1959,current,796000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1959,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1959,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1959,current,72000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1960,constant,61888000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1960,constant,47069000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1960,constant,54365000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1960,constant,20620000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1960,constant,6168000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1960,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1960,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1960,constant,597000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1960,current,4020000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1960,current,4344000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1960,current,6548000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1960,current,2780000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1960,current,804000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1960,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1960,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1960,current,85000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1961,constant,61420000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1961,constant,46778000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1961,constant,43952000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1961,constant,24232000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1961,constant,5307000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1961,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1961,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1961,constant,131000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1961,current,4063000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1961,current,4489000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1961,current,5317000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1961,current,3321000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1961,current,694000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1961,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1961,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1961,current,19000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1962,constant,65142000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1962,constant,47980000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1962,constant,52885000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1962,constant,25979000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1962,constant,3511000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1962,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1962,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1962,constant,209000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1962,current,4275000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1962,current,4643000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1962,current,6449000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1962,current,3565000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1962,current,462000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1962,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1962,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1962,current,30000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1963,constant,63347000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1963,constant,46460000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1963,constant,56643000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1963,constant,26832000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1963,constant,5752000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1963,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1963,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1963,constant,-222000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1963,current,4155000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1963,current,4550000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1963,current,6978000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1963,current,3698000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1963,current,799000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1963,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1963,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1963,current,-32000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1964,constant,63641000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1964,constant,45470000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1964,constant,50522000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1964,constant,25496000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1964,constant,3437000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1964,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1964,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1964,constant,-367000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1964,current,4487000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1964,current,4557000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1964,current,6370000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1964,current,3544000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1964,current,488000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1964,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1964,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1964,current,-53000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1965,constant,63048000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1965,constant,46441000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1965,constant,47773000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1965,constant,22386000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1965,constant,2682000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1965,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1965,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1965,constant,-479000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1965,current,4583000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1965,current,4856000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1965,current,6213000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1965,current,3175000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1965,current,392000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1965,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1965,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1965,current,-70000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1966,constant,63238000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1966,constant,48252000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1966,constant,61216000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1966,constant,21946000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1966,constant,4642000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1966,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds  .............................................................................................,1966,constant,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other  .....................................................................................................",1966,constant,-437000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Personnel  .............................................................................................,1966,current,5076000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance  .............................................................................................,1966,current,5253000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Procurement  .............................................................................................,1966,current,8390000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,RDT&E  .....................................................................................................,1966,current,3215000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Military Construction  .............................................................................................,1966,current,720000000,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Air.Force,Family Housing  .............................................................................................,1966,current,0,tbl.6-21,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
